"ì˙éû","â∑ìx","éºìx","ïΩãœïóå¸","ç≈ëÂïóå¸","ç≈è¨ïóå¸","ïΩãœïóë¨","ç≈ëÂïóë¨","ç≈è¨ïóë¨","ãCà≥","âJó ã≠ìx","êœéZâJó ","ç~Ëπã≠ìx","ç~ËπêœéZ"
"2026/09/01 00:01:00","23.8","73.2","062","083","029","1.3","1.7","0.7","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:02:00","23.8","73.0","068","093","051","1.8","2.4","0.8","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:03:00","23.8","73.0","063","083","051","1.9","2.3","1.4","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:04:00","23.7","73.1","066","106","043","1.3","1.9","0.8","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:05:00","23.7","73.1","093","115","036","1.3","1.9","0.8","1005.8","0.0","0.00","0.0","0.0"
"2026/09/01 00:06:00","23.7","73.1","081","104","042","1.2","1.6","0.3","1005.8","0.0","0.00","0.0","0.0"
"2026/09/01 00:07:00","23.7","73.1","079","104","042","1.1","1.5","0.6","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:08:00","23.7","73.1","073","121","036","1.4","1.9","0.9","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:09:00","23.7","72.8","085","111","058","1.3","2.0","0.7","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:10:00","23.7","72.8","079","108","047","1.5","2.2","0.8","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:11:00","23.7","72.8","074","131","039","1.4","2.2","0.5","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:12:00","23.8","72.7","137","211","083","0.5","1.0","0.1","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:13:00","23.8","72.6","108","205","070","0.7","1.3","0.1","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:14:00","23.8","72.8","069","092","050","1.6","2.3","0.8","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:15:00","23.7","72.8","057","079","032","1.8","2.4","1.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:16:00","23.7","73.0","048","080","020","1.5","1.9","0.6","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:17:00","23.7","73.0","053","115","313","0.5","1.5","0.1","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:18:00","23.7","72.9","064","084","041","1.4","1.8","1.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:19:00","23.7","73.0","060","090","039","1.5","1.9","1.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:20:00","23.7","72.3","084","105","051","1.9","2.7","1.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:21:00","23.7","72.2","073","104","059","2.1","2.9","0.8","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:22:00","23.7","72.3","065","089","049","2.2","3.3","1.1","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:23:00","23.7","72.3","084","113","060","1.5","2.4","0.8","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 00:24:00","23.7","72.4","099","191","070","1.6","2.3","0.5","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 00:25:00","23.7","72.2","114","145","084","1.7","2.7","0.3","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 00:26:00","23.7","72.1","103","177","064","1.7","3.0","0.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 00:27:00","23.7","72.1","078","117","040","1.9","2.4","0.9","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 00:28:00","23.7","72.0","079","105","053","1.7","2.4","0.8","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 00:29:00","23.7","71.9","101","128","079","1.4","2.2","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:30:00","23.7","72.0","106","130","076","1.7","2.5","0.8","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:31:00","23.7","72.1","103","142","068","1.4","2.4","0.7","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:32:00","23.7","72.0","103","150","052","1.5","2.0","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:33:00","23.6","72.1","106","140","065","1.5","2.2","1.0","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:34:00","23.6","72.2","105","126","086","1.4","2.2","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:35:00","23.6","72.3","097","112","081","1.8","2.3","1.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:36:00","23.6","72.4","104","132","077","1.5","2.3","0.7","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 00:37:00","23.6","72.4","100","128","073","1.6","2.2","0.6","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 00:38:00","23.6","72.5","102","143","064","0.8","1.2","0.4","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 00:39:00","23.6","72.4","101","114","063","1.4","2.5","0.7","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:40:00","23.6","72.5","101","139","081","1.7","2.6","1.0","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:41:00","23.6","72.6","078","104","045","1.1","1.9","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:42:00","23.6","72.6","096","180","065","0.9","1.4","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:43:00","23.6","72.6","086","210","322","0.8","1.3","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:44:00","23.6","72.6","105","144","067","1.4","2.4","0.8","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 00:45:00","23.6","72.6","110","146","067","1.9","2.6","0.9","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:46:00","23.6","72.7","099","120","079","2.0","2.8","1.3","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:47:00","23.6","72.8","103","120","084","1.8","2.4","1.2","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:48:00","23.6","72.9","087","138","051","1.3","2.1","0.6","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:49:00","23.6","72.9","105","162","007","1.1","1.8","0.3","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:50:00","23.6","73.0","084","181","046","1.1","1.7","0.4","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:51:00","23.6","73.0","089","178","344","1.2","2.2","0.2","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:52:00","23.6","73.0","082","105","054","1.6","2.3","0.9","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:53:00","23.6","73.0","078","098","057","1.5","2.3","0.7","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:54:00","23.6","73.0","069","097","048","1.5","2.4","0.6","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:55:00","23.6","73.1","055","072","022","1.6","2.2","1.0","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:56:00","23.6","73.1","067","090","046","1.6","2.2","1.0","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:57:00","23.6","73.2","080","095","057","1.1","1.5","0.6","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:58:00","23.6","73.2","067","098","046","1.2","1.6","0.8","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 00:59:00","23.6","73.2","060","148","329","0.7","1.1","0.1","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 01:00:00","23.6","73.2","015","092","299","0.8","1.5","0.2","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 01:01:00","23.6","73.2","032","083","318","0.6","1.1","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:02:00","23.6","73.2","047","082","011","1.1","2.0","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:03:00","23.6","73.1","049","072","014","1.4","2.0","0.8","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 01:04:00","23.6","73.2","056","088","016","1.3","2.2","0.7","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:05:00","23.6","73.2","048","079","017","1.5","2.5","0.7","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:06:00","23.6","73.3","045","073","021","1.9","2.5","0.5","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:07:00","23.6","73.4","056","066","032","1.9","2.5","1.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:08:00","23.6","73.4","087","117","051","1.3","1.7","0.8","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:09:00","23.6","73.5","072","116","037","1.0","1.4","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:10:00","23.6","73.5","054","134","306","0.6","1.7","0.0","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 01:11:00","23.6","73.5","057","119","316","0.6","1.2","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:12:00","23.6","73.5","089","178","349","0.5","1.0","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:13:00","23.6","73.5","061","129","010","0.6","1.3","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:14:00","23.6","73.5","073","199","300","1.2","2.3","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:15:00","23.6","73.5","083","102","069","1.5","2.1","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:16:00","23.6","73.6","088","127","033","1.7","2.6","0.5","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:17:00","23.6","73.8","068","146","335","1.5","2.3","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:18:00","23.6","74.0","028","050","010","1.4","1.9","0.9","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:19:00","23.6","74.0","016","043","350","0.9","1.6","0.5","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:20:00","23.6","74.2","020","059","311","0.8","1.3","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 01:21:00","23.6","74.3","347","042","231","0.5","0.9","0.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:22:00","23.6","74.5","261","343","149","0.7","2.8","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:23:00","23.6","74.7","320","354","290","1.6","2.2","1.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:24:00","23.6","74.8","343","030","297","1.1","1.8","0.6","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:25:00","23.6","74.8","359","040","314","0.8","1.3","0.4","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:26:00","23.6","74.8","357","075","199","0.9","2.0","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:27:00","23.5","75.1","046","085","019","1.4","2.0","0.7","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:28:00","23.5","75.2","025","067","339","1.2","1.8","0.5","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:29:00","23.5","75.1","347","069","254","1.0","1.8","0.3","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:30:00","23.5","75.2","319","031","188","0.6","1.1","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:31:00","23.5","75.3","317","051","210","0.6","1.1","0.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:32:00","23.5","75.4","279","353","181","0.9","1.8","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:33:00","23.5","75.3","321","063","198","0.8","1.4","0.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:34:00","23.5","75.3","050","093","001","1.2","2.0","0.5","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:35:00","23.5","75.4","073","099","055","1.9","2.5","1.4","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:36:00","23.5","75.5","064","087","033","1.5","2.5","0.8","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:37:00","23.5","75.5","071","140","294","1.1","1.7","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:38:00","23.5","75.5","049","082","015","1.3","2.2","0.4","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 01:39:00","23.5","75.3","041","069","007","1.3","1.8","0.5","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:40:00","23.5","75.4","046","086","333","1.2","1.9","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:41:00","23.5","75.3","063","099","040","1.6","1.9","0.8","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:42:00","23.5","75.5","066","088","033","1.2","1.6","1.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:43:00","23.5","75.6","058","175","355","0.8","1.4","0.1","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 01:44:00","23.5","75.7","020","044","346","1.3","2.1","0.8","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:45:00","23.5","75.6","020","086","318","0.7","1.2","0.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:46:00","23.5","75.6","051","069","026","0.6","0.7","0.4","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:47:00","23.5","75.6","038","074","340","0.5","0.8","0.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:48:00","23.5","75.6","023","077","318","0.6","0.9","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:49:00","23.5","75.8","327","031","269","0.6","1.5","0.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:50:00","23.5","75.8","290","090","196","0.6","1.5","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:51:00","23.5","75.9","303","008","204","0.8","1.4","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:52:00","23.5","75.9","220","337","090","0.5","1.0","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:53:00","23.5","75.9","169","295","073","0.4","0.7","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:54:00","23.5","76.0","089","232","301","0.4","1.2","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:55:00","23.5","76.0","325","011","309","1.5","1.9","1.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:56:00","23.5","76.2","345","019","293","0.9","1.3","0.3","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:57:00","23.5","76.3","329","108","177","0.3","0.7","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:58:00","23.5","76.3","238","015","072","0.5","0.8","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 01:59:00","23.5","76.3","242","311","114","0.4","0.7","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:00:00","23.5","76.3","207","257","114","0.3","0.5","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:01:00","23.5","76.3","162","307","011","0.2","0.3","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:02:00","23.5","76.3","023","139","301","0.5","1.1","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:03:00","23.5","76.3","044","122","269","0.8","1.9","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:04:00","23.5","76.2","067","080","045","1.1","1.5","0.6","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:05:00","23.5","76.3","052","067","037","1.3","1.6","0.9","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:06:00","23.4","76.3","028","073","354","1.5","2.2","0.5","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:07:00","23.4","76.3","025","141","334","1.0","1.7","0.3","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:08:00","23.4","76.2","041","079","008","1.3","2.0","0.8","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:09:00","23.4","76.2","031","067","341","1.2","1.9","0.2","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:10:00","23.4","76.2","040","164","333","1.0","1.6","0.2","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:11:00","23.4","76.1","049","081","022","1.1","1.4","0.6","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:12:00","23.4","75.9","083","115","056","0.6","1.0","0.3","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:13:00","23.4","75.7","062","090","274","0.3","0.7","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:14:00","23.4","76.0","004","025","336","0.4","0.8","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:15:00","23.4","76.0","024","090","316","0.3","0.6","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:16:00","23.4","76.1","353","169","186","0.2","0.4","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:17:00","23.4","76.2","350","117","283","0.4","1.2","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:18:00","23.4","76.0","316","344","292","0.6","1.1","0.3","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:19:00","23.4","75.9","345","052","250","0.4","1.2","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:20:00","23.4","75.9","067","222","246","0.3","0.6","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:21:00","23.4","76.0","129","204","030","0.2","0.6","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:22:00","23.4","75.9","110","275","311","0.1","0.4","0.0","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:23:00","23.4","76.0","026","073","345","0.5","0.9","0.1","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:24:00","23.4","75.9","041","089","346","0.8","1.3","0.5","1005.8","0.0","0.00","0.0","0.0"
"2026/09/01 02:25:00","23.4","75.8","358","030","302","1.1","1.7","0.5","1005.8","0.0","0.00","0.0","0.0"
"2026/09/01 02:26:00","23.4","75.8","012","108","229","0.8","1.8","0.0","1005.8","0.0","0.00","0.0","0.0"
"2026/09/01 02:27:00","23.4","75.8","019","071","323","1.4","2.3","0.3","1005.8","0.0","0.00","0.0","0.0"
"2026/09/01 02:28:00","23.4","75.8","035","064","016","1.5","1.9","1.0","1005.8","0.0","0.00","0.0","0.0"
"2026/09/01 02:29:00","23.4","75.8","049","087","035","1.3","1.7","0.8","1005.8","0.0","0.00","0.0","0.0"
"2026/09/01 02:30:00","23.4","75.9","074","098","055","1.2","1.8","0.8","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:31:00","23.4","75.9","067","085","031","1.0","1.5","0.6","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:32:00","23.4","76.0","041","098","355","0.6","1.3","0.2","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:33:00","23.4","76.0","091","134","063","1.1","1.7","0.4","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:34:00","23.4","76.0","073","088","063","1.4","1.9","0.9","1005.7","0.0","0.00","0.0","0.0"
"2026/09/01 02:35:00","23.4","75.9","070","081","060","1.3","1.6","0.8","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:36:00","23.4","75.9","078","092","062","0.9","1.6","0.4","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:37:00","23.4","76.0","072","105","042","0.6","1.1","0.3","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:38:00","23.4","75.9","111","156","065","0.5","1.1","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:39:00","23.4","75.8","067","090","041","0.6","0.9","0.2","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:40:00","23.4","75.8","046","114","313","0.3","0.7","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:41:00","23.4","75.8","312","089","226","0.1","0.3","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:42:00","23.4","76.0","096","160","348","0.4","0.9","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:43:00","23.4","76.0","128","186","083","0.5","0.9","0.1","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:44:00","23.4","75.9","123","274","068","0.2","0.6","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:45:00","23.4","75.9","307","015","138","0.1","0.3","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:46:00","23.3","76.0","009","089","293","0.3","0.6","0.0","1005.6","0.0","0.00","0.0","0.0"
"2026/09/01 02:47:00","23.4","76.0","062","090","034","0.8","1.2","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:48:00","23.3","76.0","052","064","039","1.1","1.4","0.9","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:49:00","23.3","76.0","042","059","018","1.1","1.6","0.8","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:50:00","23.3","76.1","035","047","001","1.0","1.4","0.5","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:51:00","23.3","76.1","023","055","354","0.9","1.3","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:52:00","23.3","76.0","015","046","354","0.7","1.0","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:53:00","23.3","76.1","339","024","298","0.5","0.7","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:54:00","23.3","76.2","325","355","306","0.6","0.8","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:55:00","23.3","76.2","030","092","313","0.2","0.5","0.0","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:56:00","23.3","76.2","048","147","298","0.3","0.7","0.0","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:57:00","23.3","76.2","089","222","310","0.6","1.4","0.0","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:58:00","23.4","76.2","098","146","053","0.7","1.5","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 02:59:00","23.4","76.1","094","120","074","1.0","1.5","0.5","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:00:00","23.4","76.1","101","132","050","0.7","1.1","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:01:00","23.4","76.1","091","135","053","0.9","1.4","0.4","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:02:00","23.4","76.1","099","134","030","1.0","1.4","0.5","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:03:00","23.4","76.0","104","160","066","0.9","1.6","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:04:00","23.4","75.9","078","120","059","1.2","1.6","0.7","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:05:00","23.4","75.9","075","084","062","1.2","1.7","0.9","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:06:00","23.4","76.1","069","082","044","1.1","1.5","0.8","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:07:00","23.4","76.1","082","097","058","1.3","1.9","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:08:00","23.4","76.2","082","102","050","1.3","1.9","0.7","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:09:00","23.4","76.2","097","134","073","1.4","1.9","0.9","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:10:00","23.4","76.3","087","273","030","0.9","1.3","0.0","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:11:00","23.4","76.3","081","182","342","0.9","1.9","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:12:00","23.4","76.3","073","129","252","0.6","1.2","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:13:00","23.4","76.3","062","115","030","1.0","1.6","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:14:00","23.4","76.3","359","178","221","0.5","1.3","0.0","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:15:00","23.4","76.4","348","083","189","0.5","1.3","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:16:00","23.4","76.3","024","084","333","1.2","2.0","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:17:00","23.4","76.3","056","088","025","1.6","2.3","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:18:00","23.4","76.3","054","088","009","2.0","2.9","0.9","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:19:00","23.3","76.4","046","071","019","2.3","3.2","1.4","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:20:00","23.3","76.4","032","056","357","2.1","2.7","0.9","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:21:00","23.3","76.5","037","073","358","2.1","3.0","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:22:00","23.3","76.6","024","051","349","2.1","2.7","1.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:23:00","23.2","76.5","035","083","341","2.1","3.3","0.5","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:24:00","23.2","76.6","028","063","344","2.3","3.2","1.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:25:00","23.2","76.6","018","057","328","1.5","2.9","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:26:00","23.2","76.6","011","069","294","1.6","2.8","0.3","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 03:27:00","23.2","76.4","026","076","324","2.0","3.1","0.6","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 03:28:00","23.2","76.2","033","057","355","2.3","3.2","1.2","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 03:29:00","23.2","76.0","032","091","357","2.4","3.2","1.2","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 03:30:00","23.2","76.0","031","066","324","2.2","3.5","0.6","1005.4","0.0","0.00","0.0","0.0"
"2026/09/01 03:31:00","23.2","76.0","045","103","259","1.1","2.3","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:32:00","23.2","76.0","041","093","354","1.2","2.2","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:33:00","23.2","76.0","019","157","330","1.0","1.8","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:34:00","23.2","75.9","015","054","330","1.4","2.1","0.6","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:35:00","23.2","75.9","023","117","317","1.1","1.8","0.2","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:36:00","23.2","75.9","004","062","307","1.2","2.4","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:37:00","23.2","75.8","003","077","274","1.3","2.2","0.3","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:38:00","23.2","75.8","354","077","305","1.8","2.7","0.9","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:39:00","23.2","75.8","005","052","320","1.3","2.0","0.7","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:40:00","23.2","75.8","357","090","224","0.7","1.5","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:41:00","23.2","75.8","026","136","278","0.8","1.8","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:42:00","23.2","75.7","083","145","036","1.4","2.7","0.1","1005.5","0.0","0.00","0.0","0.0"
"2026/09/01 03:43:00","23.2","75.7","069","108","031","1.4","2.4","0.6","1005.5","0.0","0.00","0.0","0.0"
